Loan ID,Month,Origination Date,Loan Age,Quarter,FICO Score,LTV,Interest Rate,DSCR,Credit Utilization,Credit Score,Original Balance,Current Balance
LOAN_000642,2,12/5/2019,14,2021Q1,699,90.41,4.37,1.68,36.2,732,178543,130763
LOAN_000642,3,12/5/2019,15,2021Q1,699,90.41,4.37,1.63,37.9,732,178543,127350
LOAN_000642,4,12/5/2019,16,2021Q2,699,90.41,4.37,1.64,40.1,732,178543,123937
LOAN_000642,5,12/5/2019,17,2021Q2,699,90.41,4.37,1.6,39.4,732,178543,120525
LOAN_000642,6,12/5/2019,18,2021Q2,699,90.41,4.37,1.53,33.9,732,178543,117112
LOAN_000642,7,12/5/2019,19,2021Q3,699,90.41,4.37,1.43,31.8,732,178543,113699
LOAN_000642,8,12/5/2019,20,2021Q3,699,90.41,4.37,1.49,30.6,732,178543,110286
LOAN_000642,9,12/5/2019,21,2021Q3,699,90.41,4.37,1.74,32.6,732,178543,106873
LOAN_000642,10,12/5/2019,22,2021Q4,699,90.41,4.37,1.61,34.4,732,178543,103460
LOAN_000643,4,3/10/2021,1,2021Q2,721,84.23,4.232,2.11,35.7,737,480927,470750
LOAN_000643,5,3/10/2021,2,2021Q2,721,84.23,4.232,2.21,32.1,737,480927,460573
LOAN_000643,6,3/10/2021,3,2021Q2,721,84.23,4.232,2.02,35.4,737,480927,450396
LOAN_000643,7,3/10/2021,4,2021Q3,721,84.23,4.232,2.07,37.9,737,480927,440219
LOAN_000643,8,3/10/2021,5,2021Q3,721,84.23,4.232,2.18,31.3,737,480927,430042
LOAN_000643,9,3/10/2021,6,2021Q3,721,84.23,4.232,2.13,32.5,737,480927,419865
LOAN_000643,10,3/10/2021,7,2021Q4,721,84.23,4.232,2.01,36.3,737,480927,409688
LOAN_000643,11,3/10/2021,8,2021Q4,721,84.23,4.232,2.23,34.9,737,480927,399511
LOAN_000643,12,3/10/2021,9,2021Q4,721,84.23,4.232,2.14,28.2,737,480927,389334
LOAN_000643,1,3/10/2021,10,2022Q1,721,84.23,4.232,2.19,28.8,737,480927,379157
LOAN_000643,2,3/10/2021,11,2022Q1,721,84.23,4.232,2.06,38,737,480927,368980
LOAN_000643,3,3/10/2021,12,2022Q1,721,84.23,4.232,2.2,44,737,480927,358803
LOAN_000643,4,3/10/2021,13,2022Q2,721,84.23,4.232,2.16,36.5,737,480927,348626
LOAN_000643,5,3/10/2021,14,2022Q2,721,84.23,4.232,1.99,37.9,737,480927,338450
LOAN_000643,6,3/10/2021,15,2022Q2,721,84.23,4.232,2.13,33.9,737,480927,328273
LOAN_000644,7,6/24/2022,1,2022Q3,693,82.42,4.212,1.54,37.4,658,342909,334370
LOAN_000644,8,6/24/2022,2,2022Q3,693,82.42,4.212,1.56,41.2,658,342909,325831
LOAN_000644,9,6/24/2022,3,2022Q3,693,82.42,4.212,1.58,35.9,658,342909,317292
LOAN_000644,10,6/24/2022,4,2022Q4,693,82.42,4.212,1.62,29.6,658,342909,308753
LOAN_000644,11,6/24/2022,5,2022Q4,693,82.42,4.212,1.47,29.5,658,342909,300215
LOAN_000644,12,6/24/2022,6,2022Q4,693,82.42,4.212,1.54,30.5,658,342909,291676
LOAN_000645,12,11/28/2021,1,2021Q4,695,85.69,4.67,1.72,31.6,690,333246,327249
LOAN_000645,1,11/28/2021,2,2022Q1,695,85.69,4.67,1.79,37.1,690,333246,321253
LOAN_000645,2,11/28/2021,3,2022Q1,695,85.69,4.67,1.59,34.1,690,333246,315257
LOAN_000645,3,11/28/2021,4,2022Q1,695,85.69,4.67,1.6,33.5,690,333246,309261
LOAN_000645,4,11/28/2021,5,2022Q2,695,85.69,4.67,1.66,32.3,690,333246,303265
LOAN_000645,5,11/28/2021,6,2022Q2,695,85.69,4.67,1.58,35.7,690,333246,297269
LOAN_000645,6,11/28/2021,7,2022Q2,695,85.69,4.67,1.82,41.8,690,333246,291272
LOAN_000645,7,11/28/2021,8,2022Q3,695,85.69,4.67,1.69,41.4,690,333246,285276
LOAN_000645,8,11/28/2021,9,2022Q3,695,85.69,4.67,1.82,39.4,690,333246,279280
LOAN_000645,9,11/28/2021,10,2022Q3,695,85.69,4.67,1.57,39.4,690,333246,273284
LOAN_000645,10,11/28/2021,11,2022Q4,695,85.69,4.67,1.69,37.5,690,333246,267288
LOAN_000645,11,11/28/2021,12,2022Q4,695,85.69,4.67,1.6,30.6,690,333246,261292
LOAN_000645,12,11/28/2021,13,2022Q4,695,85.69,4.67,1.45,41.1,690,333246,255295
LOAN_000645,1,11/28/2021,14,2023Q1,695,85.69,4.67,1.61,29.3,690,333246,249299
LOAN_000645,2,11/28/2021,15,2023Q1,695,85.69,4.67,1.5,37.3,690,333246,243303
LOAN_000646,5,4/28/2021,1,2021Q2,704,74.87,4.446,1.93,34.1,704,520602,511463
LOAN_000646,6,4/28/2021,2,2021Q2,704,74.87,4.446,1.81,28.7,704,520602,502325
LOAN_000646,7,4/28/2021,3,2021Q3,704,74.87,4.446,1.8,42.5,704,520602,493186
LOAN_000646,8,4/28/2021,4,2021Q3,704,74.87,4.446,1.84,39.3,704,520602,484048
LOAN_000646,9,4/28/2021,5,2021Q3,704,74.87,4.446,1.92,34.6,704,520602,474910
LOAN_000646,10,4/28/2021,6,2021Q4,704,74.87,4.446,1.74,24.1,704,520602,465771
LOAN_000646,11,4/28/2021,7,2021Q4,704,74.87,4.446,1.82,35.1,704,520602,456633
LOAN_000646,12,4/28/2021,8,2021Q4,704,74.87,4.446,1.73,39.6,704,520602,447495
LOAN_000646,1,4/28/2021,9,2022Q1,704,74.87,4.446,1.75,37.5,704,520602,438356
LOAN_000646,2,4/28/2021,10,2022Q1,704,74.87,4.446,1.78,32.9,704,520602,429218
LOAN_000646,3,4/28/2021,11,2022Q1,704,74.87,4.446,1.76,44.2,704,520602,420080
LOAN_000646,4,4/28/2021,12,2022Q2,704,74.87,4.446,1.72,34,704,520602,410941
LOAN_000646,5,4/28/2021,13,2022Q2,704,74.87,4.446,1.93,42.6,704,520602,401803
LOAN_000646,6,4/28/2021,14,2022Q2,704,74.87,4.446,2.04,35.3,704,520602,392665
LOAN_000646,7,4/28/2021,15,2022Q3,704,74.87,4.446,1.91,35.4,704,520602,383526
LOAN_000646,8,4/28/2021,16,2022Q3,704,74.87,4.446,1.95,35.3,704,520602,374388
LOAN_000647,8,7/1/2021,1,2021Q3,690,84.86,4.778,1.97,33.3,676,399142,390983
LOAN_000647,9,7/1/2021,2,2021Q3,690,84.86,4.778,1.98,37.3,676,399142,382825
LOAN_000647,10,7/1/2021,3,2021Q4,690,84.86,4.778,1.91,35.1,676,399142,374666
LOAN_000647,11,7/1/2021,4,2021Q4,690,84.86,4.778,1.79,27.2,676,399142,366508
LOAN_000647,12,7/1/2021,5,2021Q4,690,84.86,4.778,1.8,29.7,676,399142,358350
LOAN_000647,1,7/1/2021,6,2022Q1,690,84.86,4.778,1.78,38.4,676,399142,350191
LOAN_000647,2,7/1/2021,7,2022Q1,690,84.86,4.778,1.76,40.4,676,399142,342033
LOAN_000647,3,7/1/2021,8,2022Q1,690,84.86,4.778,1.97,40.5,676,399142,333875
LOAN_000647,4,7/1/2021,9,2022Q2,690,84.86,4.778,1.81,41.1,676,399142,325716
LOAN_000647,5,7/1/2021,10,2022Q2,690,84.86,4.778,1.9,25.4,676,399142,317558
LOAN_000647,6,7/1/2021,11,2022Q2,690,84.86,4.778,1.74,35.4,676,399142,309400
LOAN_000647,7,7/1/2021,12,2022Q3,690,84.86,4.778,1.99,33.3,676,399142,301241
LOAN_000647,8,7/1/2021,13,2022Q3,690,84.86,4.778,1.89,30.4,676,399142,293083
LOAN_000647,9,7/1/2021,14,2022Q3,690,84.86,4.778,1.81,37.1,676,399142,284925
LOAN_000647,10,7/1/2021,15,2022Q4,690,84.86,4.778,2,39.3,676,399142,276766
LOAN_000647,11,7/1/2021,16,2022Q4,690,84.86,4.778,1.82,34.6,676,399142,268608
LOAN_000647,12,7/1/2021,17,2022Q4,690,84.86,4.778,1.93,39.2,676,399142,260450
LOAN_000647,1,7/1/2021,18,2023Q1,690,84.86,4.778,1.81,35.4,676,399142,252291
LOAN_000648,11,10/3/2020,1,2020Q4,620,85.2,5.124,1.11,37.6,625,174305,170125
LOAN_000648,12,10/3/2020,2,2020Q4,620,85.2,5.124,1.17,43.8,625,174305,165946
LOAN_000648,1,10/3/2020,3,2021Q1,620,85.2,5.124,1.08,41.1,625,174305,161767
LOAN_000648,2,10/3/2020,4,2021Q1,620,85.2,5.124,1.13,47.2,625,174305,157588
LOAN_000648,3,10/3/2020,5,2021Q1,620,85.2,5.124,1.11,42.2,625,174305,153409
LOAN_000648,4,10/3/2020,6,2021Q2,620,85.2,5.124,1.1,45.6,625,174305,149230
LOAN_000648,5,10/3/2020,7,2021Q2,620,85.2,5.124,0.93,43.8,625,174305,145051
LOAN_000648,6,10/3/2020,8,2021Q2,620,85.2,5.124,1.09,44.3,625,174305,140872
LOAN_000648,7,10/3/2020,9,2021Q3,620,85.2,5.124,1.1,47.7,625,174305,136693
LOAN_000648,8,10/3/2020,10,2021Q3,620,85.2,5.124,1.17,50.5,625,174305,132514
LOAN_000648,9,10/3/2020,11,2021Q3,620,85.2,5.124,0.98,39.3,625,174305,128335
LOAN_000648,10,10/3/2020,12,2021Q4,620,85.2,5.124,1.11,42.6,625,174305,124156
LOAN_000648,11,10/3/2020,13,2021Q4,620,85.2,5.124,1.1,34.6,625,174305,119977
LOAN_000648,12,10/3/2020,14,2021Q4,620,85.2,5.124,1.13,41.4,625,174305,115798
LOAN_000648,1,10/3/2020,15,2022Q1,620,85.2,5.124,0.94,53.1,625,174305,111619
LOAN_000648,2,10/3/2020,16,2022Q1,620,85.2,5.124,1.15,47.8,625,174305,107440
LOAN_000648,3,10/3/2020,17,2022Q1,620,85.2,5.124,1.11,40.6,625,174305,103261
LOAN_000648,4,10/3/2020,18,2022Q2,620,85.2,5.124,1.12,47.6,625,174305,99082
LOAN_000648,5,10/3/2020,19,2022Q2,620,85.2,5.124,1.14,33.4,625,174305,94903
LOAN_000648,6,10/3/2020,20,2022Q2,620,85.2,5.124,1.06,46.7,625,174305,90724
LOAN_000648,7,10/3/2020,21,2022Q3,620,85.2,5.124,1.2,47.4,625,174305,86545
LOAN_000649,12,11/20/2022,1,2022Q4,762,85.89,3.327,1.5,24,764,530291,517466
LOAN_000649,1,11/20/2022,2,2023Q1,762,85.89,3.327,1.52,23.6,764,530291,504641
LOAN_000649,2,11/20/2022,3,2023Q1,762,85.89,3.327,1.45,33.3,764,530291,491817
LOAN_000649,3,11/20/2022,4,2023Q1,762,85.89,3.327,1.49,30.9,764,530291,478992
LOAN_000649,4,11/20/2022,5,2023Q2,762,85.89,3.327,1.53,29.1,764,530291,466167
LOAN_000649,5,11/20/2022,6,2023Q2,762,85.89,3.327,1.76,30.1,764,530291,453343
LOAN_000649,6,11/20/2022,7,2023Q2,762,85.89,3.327,1.53,26.5,764,530291,440518
LOAN_000649,7,11/20/2022,8,2023Q3,762,85.89,3.327,1.38,28.1,764,530291,427694
LOAN_000649,8,11/20/2022,9,2023Q3,762,85.89,3.327,1.45,33.4,764,530291,414869
LOAN_000649,9,11/20/2022,10,2023Q3,762,85.89,3.327,1.46,36,764,530291,402044
LOAN_000649,10,11/20/2022,11,2023Q4,762,85.89,3.327,1.71,31.1,764,530291,389220
LOAN_000649,11,11/20/2022,12,2023Q4,762,85.89,3.327,1.48,31.4,764,530291,376395
LOAN_000649,12,11/20/2022,13,2023Q4,762,85.89,3.327,1.31,24.7,764,530291,363571
LOAN_000649,1,11/20/2022,14,2024Q1,762,85.89,3.327,1.39,27.3,764,530291,350746
LOAN_000649,2,11/20/2022,15,2024Q1,762,85.89,3.327,1.49,29,764,530291,337921
LOAN_000649,3,11/20/2022,16,2024Q1,762,85.89,3.327,1.42,29.6,764,530291,325097
LOAN_000649,4,11/20/2022,17,2024Q2,762,85.89,3.327,1.59,26.5,764,530291,312272
LOAN_000649,5,11/20/2022,18,2024Q2,762,85.89,3.327,1.35,30.6,764,530291,299448
LOAN_000649,6,11/20/2022,19,2024Q2,762,85.89,3.327,1.43,33,764,530291,286623
LOAN_000649,7,11/20/2022,20,2024Q3,762,85.89,3.327,1.51,21.3,764,530291,273798
LOAN_000650,7,6/3/2024,1,2024Q3,808,78.6,3.277,1.96,25.9,799,433210,423900
LOAN_000650,8,6/3/2024,2,2024Q3,808,78.6,3.277,1.93,26.3,799,433210,414591
LOAN_000650,9,6/3/2024,3,2024Q3,808,78.6,3.277,2.1,25.1,799,433210,405282
LOAN_000650,10,6/3/2024,4,2024Q4,808,78.6,3.277,1.95,25.4,799,433210,395972
LOAN_000650,11,6/3/2024,5,2024Q4,808,78.6,3.277,1.8,26.1,799,433210,386663
LOAN_000650,12,6/3/2024,6,2024Q4,808,78.6,3.277,1.79,20.4,799,433210,377354
LOAN_000650,1,6/3/2024,7,2025Q1,808,78.6,3.277,1.85,20.3,799,433210,368045
LOAN_000650,2,6/3/2024,8,2025Q1,808,78.6,3.277,1.88,23.2,799,433210,358735
LOAN_000650,3,6/3/2024,9,2025Q1,808,78.6,3.277,2.04,27.1,799,433210,349426
LOAN_000651,7,6/14/2020,1,2020Q3,756,93.53,3.807,1.5,33.1,764,454949,444064
LOAN_000651,8,6/14/2020,2,2020Q3,756,93.53,3.807,1.66,26.8,764,454949,433179
LOAN_000651,9,6/14/2020,3,2020Q3,756,93.53,3.807,1.9,28.7,764,454949,422294
LOAN_000651,10,6/14/2020,4,2020Q4,756,93.53,3.807,1.5,27.2,764,454949,411410
LOAN_000651,11,6/14/2020,5,2020Q4,756,93.53,3.807,1.57,29.8,764,454949,400525
LOAN_000651,12,6/14/2020,6,2020Q4,756,93.53,3.807,1.69,20.9,764,454949,389640
LOAN_000651,1,6/14/2020,7,2021Q1,756,93.53,3.807,1.69,34.4,764,454949,378755
LOAN_000651,2,6/14/2020,8,2021Q1,756,93.53,3.807,1.59,31.1,764,454949,367871
LOAN_000651,3,6/14/2020,9,2021Q1,756,93.53,3.807,1.59,30.3,764,454949,356986
LOAN_000651,4,6/14/2020,10,2021Q2,756,93.53,3.807,1.76,26.3,764,454949,346101
LOAN_000651,5,6/14/2020,11,2021Q2,756,93.53,3.807,1.67,35.8,764,454949,335216
LOAN_000651,6,6/14/2020,12,2021Q2,756,93.53,3.807,1.66,27.3,764,454949,324332
LOAN_000651,7,6/14/2020,13,2021Q3,756,93.53,3.807,1.58,28.3,764,454949,313447
LOAN_000651,8,6/14/2020,14,2021Q3,756,93.53,3.807,1.65,29.4,764,454949,302562
LOAN_000651,9,6/14/2020,15,2021Q3,756,93.53,3.807,1.59,27.4,764,454949,291677
LOAN_000651,10,6/14/2020,16,2021Q4,756,93.53,3.807,1.44,36,764,454949,280793
LOAN_000651,11,6/14/2020,17,2021Q4,756,93.53,3.807,1.59,34.5,764,454949,269908
LOAN_000651,12,6/14/2020,18,2021Q4,756,93.53,3.807,1.57,27.1,764,454949,259023
LOAN_000651,1,6/14/2020,19,2022Q1,756,93.53,3.807,1.7,29.5,764,454949,248138
LOAN_000652,11,10/26/2019,1,2019Q4,717,83.25,4.262,1.36,29,706,374590,367057
LOAN_000652,12,10/26/2019,2,2019Q4,717,83.25,4.262,1.37,23.3,706,374590,359524
LOAN_000652,1,10/26/2019,3,2020Q1,717,83.25,4.262,1.48,28.6,706,374590,351991
LOAN_000652,2,10/26/2019,4,2020Q1,717,83.25,4.262,1.38,29.7,706,374590,344459
LOAN_000652,3,10/26/2019,5,2020Q1,717,83.25,4.262,1.52,22.6,706,374590,336926
LOAN_000652,4,10/26/2019,6,2020Q2,717,83.25,4.262,1.37,27.9,706,374590,329393
LOAN_000652,5,10/26/2019,7,2020Q2,717,83.25,4.262,1.49,37.2,706,374590,321861
LOAN_000652,6,10/26/2019,8,2020Q2,717,83.25,4.262,1.47,27.8,706,374590,314328
LOAN_000652,7,10/26/2019,9,2020Q3,717,83.25,4.262,1.44,27.6,706,374590,306795
LOAN_000652,8,10/26/2019,10,2020Q3,717,83.25,4.262,1.31,29.4,706,374590,299263
LOAN_000652,9,10/26/2019,11,2020Q3,717,83.25,4.262,1.34,33.5,706,374590,291730
LOAN_000652,10,10/26/2019,12,2020Q4,717,83.25,4.262,1.35,43.4,706,374590,284197
LOAN_000652,11,10/26/2019,13,2020Q4,717,83.25,4.262,1.33,27.4,706,374590,276664
LOAN_000652,12,10/26/2019,14,2020Q4,717,83.25,4.262,1.43,33.3,706,374590,269132
LOAN_000652,1,10/26/2019,15,2021Q1,717,83.25,4.262,1.51,34.9,706,374590,261599
LOAN_000653,9,8/15/2021,1,2021Q3,642,84.03,5.577,1.67,33.8,631,537556,528713
LOAN_000653,10,8/15/2021,2,2021Q4,642,84.03,5.577,1.49,35.3,631,537556,519870
LOAN_000653,11,8/15/2021,3,2021Q4,642,84.03,5.577,1.61,45.7,631,537556,511027
LOAN_000653,12,8/15/2021,4,2021Q4,642,84.03,5.577,1.52,38.4,631,537556,502184
LOAN_000653,1,8/15/2021,5,2022Q1,642,84.03,5.577,1.7,45.4,631,537556,493341
LOAN_000653,2,8/15/2021,6,2022Q1,642,84.03,5.577,1.68,49.4,631,537556,484498
LOAN_000653,3,8/15/2021,7,2022Q1,642,84.03,5.577,1.73,37.5,631,537556,475655
LOAN_000653,4,8/15/2021,8,2022Q2,642,84.03,5.577,1.38,37.2,631,537556,466813
LOAN_000653,5,8/15/2021,9,2022Q2,642,84.03,5.577,1.69,41.4,631,537556,457970
LOAN_000653,6,8/15/2021,10,2022Q2,642,84.03,5.577,1.54,44.2,631,537556,449127
LOAN_000653,7,8/15/2021,11,2022Q3,642,84.03,5.577,1.6,42.3,631,537556,440284
LOAN_000653,8,8/15/2021,12,2022Q3,642,84.03,5.577,1.51,41.6,631,537556,431441
LOAN_000653,9,8/15/2021,13,2022Q3,642,84.03,5.577,1.55,37.1,631,537556,422598
LOAN_000653,10,8/15/2021,14,2022Q4,642,84.03,5.577,1.54,40.2,631,537556,413755
LOAN_000653,11,8/15/2021,15,2022Q4,642,84.03,5.577,1.52,46.1,631,537556,404913
LOAN_000653,12,8/15/2021,16,2022Q4,642,84.03,5.577,1.56,39.8,631,537556,396070
LOAN_000653,1,8/15/2021,17,2023Q1,642,84.03,5.577,1.43,54,631,537556,387227
LOAN_000653,2,8/15/2021,18,2023Q1,642,84.03,5.577,1.51,46.3,631,537556,378384
LOAN_000653,3,8/15/2021,19,2023Q1,642,84.03,5.577,1.41,40.5,631,537556,369541
LOAN_000653,4,8/15/2021,20,2023Q2,642,84.03,5.577,1.57,50.3,631,537556,360698
LOAN_000653,5,8/15/2021,21,2023Q2,642,84.03,5.577,1.39,44.1,631,537556,351855
LOAN_000653,6,8/15/2021,22,2023Q2,642,84.03,5.577,1.58,37.6,631,537556,343013
LOAN_000653,7,8/15/2021,23,2023Q3,642,84.03,5.577,1.59,40,631,537556,334170
LOAN_000653,8,8/15/2021,24,2023Q3,642,84.03,5.577,1.59,51.4,631,537556,325327
LOAN_000654,2,1/30/2022,1,2022Q1,691,78.59,4.29,2,38.1,711,643229,631160
LOAN_000654,3,1/30/2022,2,2022Q1,691,78.59,4.29,2.18,31.2,711,643229,619091
LOAN_000654,4,1/30/2022,3,2022Q2,691,78.59,4.29,2.17,26,711,643229,607023
LOAN_000654,5,1/30/2022,4,2022Q2,691,78.59,4.29,2.24,29.8,711,643229,594954
LOAN_000654,6,1/30/2022,5,2022Q2,691,78.59,4.29,2.15,33.1,711,643229,582886
LOAN_000654,7,1/30/2022,6,2022Q3,691,78.59,4.29,2.26,32.7,711,643229,570817
LOAN_000654,8,1/30/2022,7,2022Q3,691,78.59,4.29,2.28,35.6,711,643229,558749
LOAN_000654,9,1/30/2022,8,2022Q3,691,78.59,4.29,2.16,42,711,643229,546680
LOAN_000654,10,1/30/2022,9,2022Q4,691,78.59,4.29,2.15,32.5,711,643229,534612
LOAN_000654,11,1/30/2022,10,2022Q4,691,78.59,4.29,2.13,49.3,711,643229,522543
LOAN_000654,12,1/30/2022,11,2022Q4,691,78.59,4.29,2.21,35.1,711,643229,510475
LOAN_000655,6,5/15/2019,1,2019Q2,732,81.97,3.615,1.64,36.5,715,499159,489395
LOAN_000655,7,5/15/2019,2,2019Q3,732,81.97,3.615,1.79,29.5,715,499159,479631
LOAN_000655,8,5/15/2019,3,2019Q3,732,81.97,3.615,1.68,23.5,715,499159,469867
LOAN_000655,9,5/15/2019,4,2019Q3,732,81.97,3.615,1.68,37.3,715,499159,460104
LOAN_000655,10,5/15/2019,5,2019Q4,732,81.97,3.615,1.85,21.3,715,499159,450340
LOAN_000655,11,5/15/2019,6,2019Q4,732,81.97,3.615,1.81,35.5,715,499159,440576
LOAN_000655,12,5/15/2019,7,2019Q4,732,81.97,3.615,1.87,23.1,715,499159,430812
LOAN_000655,1,5/15/2019,8,2020Q1,732,81.97,3.615,1.67,28,715,499159,421049
LOAN_000655,2,5/15/2019,9,2020Q1,732,81.97,3.615,1.82,28.3,715,499159,411285
LOAN_000655,3,5/15/2019,10,2020Q1,732,81.97,3.615,1.77,31,715,499159,401521
LOAN_000655,4,5/15/2019,11,2020Q2,732,81.97,3.615,1.71,32.2,715,499159,391757
LOAN_000655,5,5/15/2019,12,2020Q2,732,81.97,3.615,1.9,27.1,715,499159,381994
LOAN_000655,6,5/15/2019,13,2020Q2,732,81.97,3.615,1.76,24.5,715,499159,372230
LOAN_000655,7,5/15/2019,14,2020Q3,732,81.97,3.615,1.84,33.7,715,499159,362466
LOAN_000655,8,5/15/2019,15,2020Q3,732,81.97,3.615,1.71,38.8,715,499159,352702
LOAN_000655,9,5/15/2019,16,2020Q3,732,81.97,3.615,1.9,34.5,715,499159,342939
LOAN_000655,10,5/15/2019,17,2020Q4,732,81.97,3.615,1.62,31.5,715,499159,333175
LOAN_000655,11,5/15/2019,18,2020Q4,732,81.97,3.615,1.59,29.9,715,499159,323411
LOAN_000656,6,5/9/2023,1,2023Q2,725,79.71,4.106,1.49,28.8,696,97166,95231
LOAN_000656,7,5/9/2023,2,2023Q3,725,79.71,4.106,1.43,32.5,696,97166,93296
LOAN_000656,8,5/9/2023,3,2023Q3,725,79.71,4.106,1.4,29.2,696,97166,91361
LOAN_000656,9,5/9/2023,4,2023Q3,725,79.71,4.106,1.54,30.1,696,97166,89426
LOAN_000656,10,5/9/2023,5,2023Q4,725,79.71,4.106,1.61,34.7,696,97166,87491
LOAN_000656,11,5/9/2023,6,2023Q4,725,79.71,4.106,1.55,31.8,696,97166,85556
LOAN_000656,12,5/9/2023,7,2023Q4,725,79.71,4.106,1.53,25.3,696,97166,83621
LOAN_000656,1,5/9/2023,8,2024Q1,725,79.71,4.106,1.56,31.4,696,97166,81686
LOAN_000656,2,5/9/2023,9,2024Q1,725,79.71,4.106,1.47,31.1,696,97166,79752
LOAN_000656,3,5/9/2023,10,2024Q1,725,79.71,4.106,1.61,28.4,696,97166,77817
LOAN_000656,4,5/9/2023,11,2024Q2,725,79.71,4.106,1.69,29.5,696,97166,75882
LOAN_000656,5,5/9/2023,12,2024Q2,725,79.71,4.106,1.62,26,696,97166,73947
LOAN_000656,6,5/9/2023,13,2024Q2,725,79.71,4.106,1.49,21.7,696,97166,72012
LOAN_000656,7,5/9/2023,14,2024Q3,725,79.71,4.106,1.55,29.6,696,97166,70077
LOAN_000656,8,5/9/2023,15,2024Q3,725,79.71,4.106,1.7,36.6,696,97166,68142
LOAN_000656,9,5/9/2023,16,2024Q3,725,79.71,4.106,1.43,29.9,696,97166,66207
LOAN_000656,10,5/9/2023,17,2024Q4,725,79.71,4.106,1.49,37,696,97166,64272
LOAN_000656,11,5/9/2023,18,2024Q4,725,79.71,4.106,1.46,29.4,696,97166,62338
LOAN_000656,12,5/9/2023,19,2024Q4,725,79.71,4.106,1.34,29,696,97166,60403
LOAN_000656,1,5/9/2023,20,2025Q1,725,79.71,4.106,1.55,40.4,696,97166,58468
LOAN_000656,2,5/9/2023,21,2025Q1,725,79.71,4.106,1.66,24.5,696,97166,56533
LOAN_000657,2,1/25/2023,1,2023Q1,717,77.65,3.951,1.3,36.3,721,417952,410985
LOAN_000657,3,1/25/2023,2,2023Q1,717,77.65,3.951,0.94,31.5,721,417952,404019
LOAN_000657,4,1/25/2023,3,2023Q2,717,77.65,3.951,1.08,32.5,721,417952,397053
LOAN_000658,1,12/14/2021,1,2022Q1,701,80.16,3.801,1.58,41.6,680,387150,381140
LOAN_000658,2,12/14/2021,2,2022Q1,701,80.16,3.801,1.68,38,680,387150,375130
LOAN_000658,3,12/14/2021,3,2022Q1,701,80.16,3.801,1.61,34.6,680,387150,369120
LOAN_000658,4,12/14/2021,4,2022Q2,701,80.16,3.801,1.58,37.1,680,387150,363110
LOAN_000658,5,12/14/2021,5,2022Q2,701,80.16,3.801,1.58,33.9,680,387150,357100
LOAN_000658,6,12/14/2021,6,2022Q2,701,80.16,3.801,1.45,31.7,680,387150,351091
LOAN_000658,7,12/14/2021,7,2022Q3,701,80.16,3.801,1.59,42.2,680,387150,345081
LOAN_000658,8,12/14/2021,8,2022Q3,701,80.16,3.801,1.55,36.3,680,387150,339071
LOAN_000658,9,12/14/2021,9,2022Q3,701,80.16,3.801,1.55,37.4,680,387150,333061
LOAN_000658,10,12/14/2021,10,2022Q4,701,80.16,3.801,1.51,27.4,680,387150,327051
LOAN_000658,11,12/14/2021,11,2022Q4,701,80.16,3.801,1.51,37.9,680,387150,321042
LOAN_000658,12,12/14/2021,12,2022Q4,701,80.16,3.801,1.54,25.8,680,387150,315032
LOAN_000658,1,12/14/2021,13,2023Q1,701,80.16,3.801,1.54,26.3,680,387150,309022
LOAN_000658,2,12/14/2021,14,2023Q1,701,80.16,3.801,1.44,40.9,680,387150,303012
LOAN_000659,3,2/10/2020,1,2020Q1,736,87.84,4.033,2.56,30.1,751,331439,323702
LOAN_000659,4,2/10/2020,2,2020Q2,736,87.84,4.033,2.51,31.7,751,331439,315965
LOAN_000659,5,2/10/2020,3,2020Q2,736,87.84,4.033,2.55,26.9,751,331439,308228
LOAN_000659,6,2/10/2020,4,2020Q2,736,87.84,4.033,2.41,25.1,751,331439,300492
LOAN_000659,7,2/10/2020,5,2020Q3,736,87.84,4.033,2.6,34.5,751,331439,292755
LOAN_000659,8,2/10/2020,6,2020Q3,736,87.84,4.033,2.47,34.9,751,331439,285018
LOAN_000659,9,2/10/2020,7,2020Q3,736,87.84,4.033,2.38,31.3,751,331439,277282
LOAN_000659,10,2/10/2020,8,2020Q4,736,87.84,4.033,2.28,29.6,751,331439,269545
LOAN_000659,11,2/10/2020,9,2020Q4,736,87.84,4.033,2.69,39.7,751,331439,261808
LOAN_000659,12,2/10/2020,10,2020Q4,736,87.84,4.033,2.33,21.7,751,331439,254072
LOAN_000659,1,2/10/2020,11,2021Q1,736,87.84,4.033,2.39,38.3,751,331439,246335
LOAN_000659,2,2/10/2020,12,2021Q1,736,87.84,4.033,2.55,38.4,751,331439,238598
LOAN_000659,3,2/10/2020,13,2021Q1,736,87.84,4.033,2.57,29.8,751,331439,230862
LOAN_000659,4,2/10/2020,14,2021Q2,736,87.84,4.033,2.47,31.3,751,331439,223125
LOAN_000659,5,2/10/2020,15,2021Q2,736,87.84,4.033,2.55,34.1,751,331439,215388
LOAN_000660,8,7/29/2021,1,2021Q3,750,75.99,3.317,1.88,35.5,756,542132,529520
LOAN_000660,9,7/29/2021,2,2021Q3,750,75.99,3.317,1.84,35.1,756,542132,516909
LOAN_000660,10,7/29/2021,3,2021Q4,750,75.99,3.317,1.95,33.3,756,542132,504297
LOAN_000660,11,7/29/2021,4,2021Q4,750,75.99,3.317,1.87,30.9,756,542132,491686
